course_id,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
471136,TRUE,25,57,0,12,All Levels,2 hours,2015-04-17T22:34:55Z,Graphic Design
69414,TRUE,20,2520,183,34,All Levels,1.5 hours,2013-08-12T13:09:39Z,Web Development
692920,TRUE,20,1504,10,9,Beginner Level,1.5 hours,2016-01-05T20:31:49Z,Graphic Design
699380,TRUE,20,770,8,8,Intermediate Level,1 hour,2016-05-06T15:54:32Z,Graphic Design
699376,TRUE,20,549,10,8,Beginner Level,1 hour,2016-04-12T01:24:14Z,Graphic Design
34882,TRUE,20,14551,169,14,All Levels,1.5 hours,2013-01-31T13:44:52Z,Web Development
699382,TRUE,20,679,5,9,Intermediate Level,1 hour,2016-05-30T18:02:47Z,Graphic Design
875882,TRUE,25,4010,17,12,All Levels,1 hour,2016-06-13T18:58:56Z,Web Development
873824,TRUE,50,208,48,29,Intermediate Level,2 hours,2016-06-10T17:26:48Z,Web Development
1023070,TRUE,80,4616,20,19,All Levels,2 hours,2016-12-06T23:46:15Z,Web Development
581352,TRUE,30,2266,26,10,All Levels,1 hour,2015-08-13T18:54:20Z,Graphic Design
869448,TRUE,25,838,13,23,Intermediate Level,2 hours,2016-06-06T15:24:53Z,Web Development
1034636,TRUE,200,2783,9,21,All Levels,1.5 hours,2016-12-22T12:44:26Z,Web Development
446936,TRUE,40,1530,49,25,All Levels,4 hours,2015-11-12T17:01:44Z,Graphic Design
953220,TRUE,50,43,3,57,All Levels,6.5 hours,2016-11-24T18:24:48Z,Graphic Design
1169196,TRUE,20,0,0,10,Beginner Level,2.5 hours,2017-04-24T14:56:01Z,Cybersecurity
304410,TRUE,20,3,0,6,All Levels,34 mins,2014-09-22T03:58:46Z,Cybersecurity
138560,TRUE,20,157,13,9,All Levels,2.5 hours,2014-01-14T23:22:43Z,Cybersecurity
742106,TRUE,20,194,24,19,Intermediate Level,3.5 hours,2016-01-28T22:09:01Z,Cybersecurity
42491,TRUE,60,607,55,16,Intermediate Level,2 hours,2013-03-05T11:31:37Z,Cybersecurity
1221032,TRUE,25,1,0,8,Beginner Level,41 mins,2017-05-25T11:25:50Z,Graphic Design
1083784,TRUE,20,28,3,38,Beginner Level,4 hours,2017-03-02T17:04:04Z,Graphic Design
994362,FALSE,Free,3118,8,33,All Levels,1.5 hours,2016-12-20T22:39:30Z,Web Development
859446,TRUE,35,601,126,64,All Levels,5.5 hours,2016-07-11T18:57:34Z,Web Development
685190,TRUE,65,32,6,30,All Levels,4 hours,2015-12-01T18:38:53Z,Cybersecurity
598094,TRUE,40,627,15,15,All Levels,1.5 hours,2015-09-23T22:16:35Z,Cybersecurity
773934,TRUE,150,1224,42,14,All Levels,33 mins,2016-03-23T21:13:52Z,Cybersecurity
1282064,TRUE,20,0,0,7,Beginner Level,2.5 hours,2017-07-06T21:46:30Z,Cybersecurity
1247394,TRUE,95,367,42,35,All Levels,5 hours,2017-06-21T23:18:47Z,Cybersecurity
514036,TRUE,145,807,19,23,All Levels,6 hours,2015-06-14T22:08:54Z,Cybersecurity
943386,TRUE,30,1085,8,13,All Levels,32 mins,2016-08-29T14:34:31Z,Web Development
113518,TRUE,75,10890,212,33,Beginner Level,5 hours,2013-11-01T17:12:45Z,Web Development
905096,TRUE,50,300,31,38,All Levels,3 hours,2016-08-11T19:06:15Z,Web Development
24334,TRUE,20,25864,188,32,All Levels,5 hours,2012-10-31T16:39:49Z,Web Development
641732,TRUE,85,1156,13,28,Beginner Level,2.5 hours,2015-10-21T20:14:34Z,Web Development
366720,FALSE,Free,6315,53,16,All Levels,1.5 hours,2014-12-10T19:43:40Z,Web Development
653754,TRUE,65,4797,97,11,Beginner Level,1 hour,2015-10-30T21:14:58Z,Web Development
923146,TRUE,100,487,31,52,Beginner Level,6 hours,2016-08-08T20:48:38Z,Web Development
742712,TRUE,35,1049,22,47,Beginner Level,3.5 hours,2016-01-27T20:44:18Z,Web Development
922600,TRUE,20,10008,53,26,Beginner Level,2.5 hours,2016-12-01T17:33:48Z,Web Development
482404,TRUE,195,3831,15,25,Beginner Level,1.5 hours,2015-04-23T17:43:44Z,Web Development
786494,TRUE,20,1209,9,21,All Levels,1.5 hours,2016-08-19T19:19:47Z,Web Development
745120,TRUE,200,1874,40,224,All Levels,44.5 hours,2016-03-16T21:09:10Z,Web Development
831170,FALSE,Free,1730,34,11,All Levels,40 mins,2016-05-05T14:38:15Z,Cybersecurity
666254,TRUE,125,106,11,100,All Levels,20.5 hours,2015-11-28T06:25:44Z,Cybersecurity
700942,TRUE,60,190,25,36,Beginner Level,2 hours,2015-12-22T00:06:02Z,Graphic Design
648350,TRUE,20,353,79,154,All Levels,14.5 hours,2015-10-25T18:55:53Z,Graphic Design
1080466,TRUE,30,394,109,73,All Levels,5.5 hours,2017-02-06T13:59:35Z,Cybersecurity
680046,TRUE,145,335,16,26,All Levels,1.5 hours,2015-12-16T16:51:50Z,Cybersecurity
804096,TRUE,30,129,27,43,All Levels,9 hours,2016-12-29T01:19:32Z,Graphic Design
617976,TRUE,200,359,86,50,All Levels,5.5 hours,2015-11-18T00:08:44Z,Cybersecurity
1144780,TRUE,35,5,1,17,Intermediate Level,4 hours,2017-03-28T18:15:08Z,Machine Learning
1216752,TRUE,55,5,2,19,Intermediate Level,2 hours,2017-05-18T07:14:21Z,Machine Learning
686430,TRUE,125,10,3,55,Beginner Level,2.5 hours,2016-04-27T04:22:31Z,Graphic Design
998706,FALSE,Free,1278,200,13,Beginner Level,1.5 hours,2016-11-03T13:44:03Z,Cybersecurity
603902,TRUE,50,0,0,31,Beginner Level,1 hour,2016-04-11T04:14:05Z,Machine Learning
601092,TRUE,40,183,18,19,All Levels,2.5 hours,2015-09-21T17:12:21Z,Graphic Design
966522,TRUE,60,186,9,24,All Levels,1.5 hours,2016-09-30T17:24:49Z,Machine Learning
1232356,TRUE,50,62,1,22,All Levels,1 hour,2017-05-29T15:58:53Z,Machine Learning
852426,TRUE,20,53,5,39,Beginner Level,3 hours,2016-06-01T17:36:30Z,Machine Learning
513528,TRUE,20,4,0,7,Beginner Level,1 hour,2015-06-11T15:55:19Z,Machine Learning
644020,TRUE,85,31,5,40,All Levels,10.5 hours,2015-11-26T05:26:14Z,Cybersecurity
651352,TRUE,20,62,9,41,All Levels,4 hours,2016-02-09T17:35:50Z,Graphic Design
988678,TRUE,170,245,26,93,All Levels,4.5 hours,2016-10-28T16:32:47Z,Machine Learning
834422,TRUE,40,1,0,26,Beginner Level,1.5 hours,2016-05-16T18:46:15Z,Machine Learning
822926,TRUE,20,44,6,55,All Levels,10 hours,2016-08-29T16:36:38Z,Cybersecurity
725566,TRUE,25,287,42,27,Beginner Level,6 hours,2016-01-27T23:12:19Z,Machine Learning
1174974,TRUE,70,5,0,10,Beginner Level,1.5 hours,2017-04-12T08:28:40Z,Machine Learning
1202746,TRUE,80,126,18,119,All Levels,13 hours,2017-05-04T06:11:39Z,Graphic Design
687642,TRUE,35,298,20,24,Beginner Level,1.5 hours,2015-12-06T17:34:38Z,Web Development
837950,FALSE,Free,4735,81,69,Beginner Level,5 hours,2016-05-05T19:08:34Z,Web Development
1016420,TRUE,50,205,20,20,Beginner Level,5 hours,2016-11-20T22:34:45Z,Cybersecurity
786984,TRUE,150,23,6,25,All Levels,1.5 hours,2016-03-10T22:29:13Z,Cybersecurity
769340,TRUE,150,20,5,29,All Levels,2 hours,2016-02-25T19:57:33Z,Cybersecurity
1141560,TRUE,25,3,0,14,Intermediate Level,2 hours,2017-05-01T21:00:57Z,Graphic Design
994312,TRUE,20,38,3,25,Beginner Level,1 hour,2016-11-21T19:52:01Z,Graphic Design
829962,FALSE,Free,1094,45,11,Beginner Level,1 hour,2016-04-23T21:23:20Z,Machine Learning
1246684,TRUE,20,4,1,14,All Levels,1 hour,2017-06-19T21:59:42Z,Cybersecurity
679238,TRUE,95,335,25,29,All Levels,1.5 hours,2015-11-27T17:38:51Z,Cybersecurity
380542,TRUE,50,217,19,9,All Levels,2 hours,2015-01-08T17:52:16Z,Cybersecurity
245822,FALSE,Free,5529,90,5,All Levels,2 hours,2014-06-18T16:42:27Z,Cybersecurity
1107954,TRUE,95,51,9,15,All Levels,32 mins,2017-03-02T16:25:56Z,Cybersecurity
517466,TRUE,150,17,2,51,Intermediate Level,6.5 hours,2015-07-29T19:08:33Z,Cybersecurity
294914,TRUE,20,1255,8,38,All Levels,3 hours,2015-01-27T07:50:28Z,Cybersecurity
759262,TRUE,20,1,0,43,Beginner Level,1 hour,2016-02-15T17:33:49Z,Cybersecurity
1181578,FALSE,Free,69,6,25,All Levels,3.5 hours,2017-04-24T16:44:12Z,Graphic Design
666910,FALSE,Free,3426,27,14,Beginner Level,1 hour,2015-11-25T18:02:44Z,Cybersecurity
1027678,TRUE,25,7,1,13,Intermediate Level,1 hour,2017-03-06T23:59:02Z,Cybersecurity
952106,TRUE,95,2035,19,23,All Levels,1.5 hours,2016-10-16T17:25:29Z,Graphic Design
522426,TRUE,200,2091,11,26,Beginner Level,2.5 hours,2015-06-08T18:46:45Z,Graphic Design
1160004,TRUE,100,1148,26,42,All Levels,2 hours,2017-05-01T18:32:43Z,Graphic Design
826202,TRUE,180,2863,11,27,All Levels,2.5 hours,2016-04-26T18:30:41Z,Graphic Design
395140,TRUE,20,3481,37,6,All Levels,1.5 hours,2015-01-15T19:59:29Z,Graphic Design
201812,TRUE,20,239,7,26,All Levels,4 hours,2014-04-25T02:40:11Z,Graphic Design
805882,TRUE,95,798,198,25,Beginner Level,40 mins,2016-04-06T20:48:07Z,Graphic Design
1184664,TRUE,50,120,10,29,Beginner Level,3.5 hours,2017-04-24T18:55:28Z,Graphic Design
327310,TRUE,20,6,0,5,Intermediate Level,33 mins,2015-01-12T06:46:34Z,Graphic Design
1226182,TRUE,45,502,0,15,Beginner Level,2.5 hours,2017-05-27T00:01:54Z,Graphic Design
185092,TRUE,20,1116,3,21,Beginner Level,2.5 hours,2014-04-07T17:28:14Z,Graphic Design
904144,TRUE,40,67,8,25,All Levels,1 hour,2016-07-14T17:03:19Z,Graphic Design
861444,TRUE,50,2424,29,15,Beginner Level,1.5 hours,2016-06-05T15:11:49Z,Graphic Design
496302,TRUE,20,27,2,18,All Levels,2 hours,2015-05-08T21:54:13Z,Graphic Design
1127944,TRUE,20,228,0,7,Intermediate Level,1 hour,2017-05-22T17:05:39Z,Graphic Design
484896,TRUE,20,507,9,9,Beginner Level,1 hour,2015-04-28T17:01:32Z,Graphic Design
631472,TRUE,65,1640,22,29,Beginner Level,2 hours,2015-11-01T22:03:29Z,Web Development
933110,TRUE,20,1747,13,13,Beginner Level,1.5 hours,2016-08-29T16:47:15Z,Web Development
1145206,TRUE,150,2063,18,12,All Levels,1 hour,2017-03-30T03:10:37Z,Web Development
796010,TRUE,20,3699,201,11,Beginner Level,1 hour,2016-05-17T17:22:35Z,Web Development
700140,TRUE,20,1044,8,16,All Levels,2 hours,2015-12-17T21:50:23Z,Cybersecurity
681878,TRUE,50,42,10,32,Beginner Level,4.5 hours,2015-12-09T16:49:20Z,Graphic Design
1140232,TRUE,125,430,54,39,All Levels,2.5 hours,2017-04-04T21:05:51Z,Web Development
1178394,FALSE,Free,4569,108,18,Beginner Level,1 hour,2017-04-14T16:58:12Z,Web Development
502204,TRUE,20,155,36,90,Beginner Level,5 hours,2016-02-17T23:56:26Z,Graphic Design
893056,TRUE,35,87,11,38,Beginner Level,3 hours,2016-07-02T14:47:33Z,Machine Learning
90132,TRUE,35,209,5,19,Expert Level,1.5 hours,2014-10-10T08:05:42Z,Machine Learning
892898,TRUE,35,55,2,30,Intermediate Level,2 hours,2016-07-02T14:48:10Z,Machine Learning
327666,TRUE,150,3381,388,57,Beginner Level,15 hours,2016-02-14T23:43:10Z,Graphic Design
901082,FALSE,Free,3108,27,28,Beginner Level,2.5 hours,2016-08-12T17:34:45Z,Graphic Design
966268,TRUE,50,50,12,28,Beginner Level,3 hours,2016-09-27T17:20:02Z,Graphic Design
644914,TRUE,30,1440,16,14,All Levels,1.5 hours,2015-11-03T18:49:10Z,Graphic Design
413180,TRUE,30,2044,108,25,All Levels,4 hours,2015-02-05T18:05:18Z,Graphic Design
657764,TRUE,50,721,7,35,Beginner Level,5 hours,2016-03-28T17:56:10Z,Graphic Design
1037868,TRUE,150,89,7,35,Beginner Level,3 hours,2016-12-26T15:21:25Z,Machine Learning
876646,TRUE,120,973,15,28,All Levels,2.5 hours,2016-06-21T22:46:41Z,Cybersecurity
464844,TRUE,25,1513,38,19,Beginner Level,1.5 hours,2015-06-21T20:31:22Z,Machine Learning
505126,TRUE,75,927,35,123,Intermediate Level,11.5 hours,2015-09-01T17:47:10Z,Machine Learning
28556,TRUE,65,8901,424,85,All Levels,62 hours,2012-11-21T22:03:54Z,Graphic Design
629082,TRUE,85,8711,44,22,Beginner Level,1.5 hours,2015-10-17T05:52:05Z,Web Development
15611,TRUE,40,2634,92,25,All Levels,10 hours,2012-04-04T02:24:51Z,Graphic Design
519694,TRUE,65,353,13,25,All Levels,1 hour,2015-06-25T22:54:11Z,Machine Learning
436568,TRUE,25,3,3,12,All Levels,40 mins,2015-03-23T17:37:40Z,Graphic Design
789670,TRUE,20,97,9,124,All Levels,13.5 hours,2016-07-05T00:18:50Z,Graphic Design
1161864,TRUE,100,33,9,29,All Levels,1.5 hours,2017-05-31T18:37:31Z,Graphic Design
499504,TRUE,20,65,3,15,Beginner Level,1.5 hours,2015-05-19T22:25:23Z,Cybersecurity
1250934,TRUE,100,25,4,66,Intermediate Level,12.5 hours,2017-06-15T21:17:43Z,Web Development
1052118,TRUE,195,2804,418,212,All Levels,37.5 hours,2017-02-07T00:40:33Z,Web Development
1161118,FALSE,Free,6437,313,22,Beginner Level,1.5 hours,2017-04-14T22:57:32Z,Web Development
1219326,TRUE,200,185,10,94,All Levels,17.5 hours,2017-05-24T17:02:19Z,Graphic Design
358326,TRUE,60,8314,83,47,Beginner Level,4 hours,2015-01-24T06:31:19Z,Cybersecurity
433084,TRUE,20,238,9,22,All Levels,2.5 hours,2015-03-03T21:17:04Z,Graphic Design
1094930,TRUE,200,6944,30,24,Beginner Level,1 hour,2017-02-01T15:44:11Z,Graphic Design
410196,TRUE,20,44,3,8,All Levels,1 hour,2015-03-26T18:20:18Z,Cybersecurity
982860,TRUE,95,4463,59,36,Intermediate Level,5.5 hours,2016-10-13T17:34:00Z,Web Development
1071060,TRUE,125,170,21,78,Expert Level,9 hours,2017-01-13T02:50:03Z,Web Development
993754,TRUE,195,16282,303,159,Intermediate Level,18.5 hours,2016-10-29T19:28:45Z,Web Development
924216,TRUE,175,534,16,51,Beginner Level,4 hours,2016-08-23T18:49:41Z,Web Development
581256,TRUE,20,5228,180,27,Beginner Level,2.5 hours,2015-09-08T00:17:23Z,Web Development
417088,TRUE,35,42,2,13,All Levels,1.5 hours,2015-02-13T09:56:58Z,Cybersecurity
640164,TRUE,20,36,0,5,All Levels,34 mins,2015-10-15T23:12:58Z,Graphic Design
909244,TRUE,95,767,104,81,Beginner Level,5.5 hours,2016-07-22T15:37:25Z,Web Development
714724,TRUE,30,19210,3137,44,All Levels,3 hours,2016-08-29T19:02:30Z,Web Development
690918,TRUE,70,211,34,66,All Levels,6.5 hours,2015-12-30T01:54:02Z,Graphic Design
597084,TRUE,50,7,3,28,Intermediate Level,2.5 hours,2015-10-26T20:20:43Z,Cybersecurity
868686,TRUE,50,440,17,10,Beginner Level,1 hour,2016-06-15T18:23:18Z,Cybersecurity
364810,TRUE,65,1160,117,24,Intermediate Level,2.5 hours,2014-12-10T21:45:30Z,Cybersecurity
1178150,TRUE,20,8,1,8,All Levels,1 hour,2017-04-17T16:33:31Z,Cybersecurity
525446,FALSE,Free,3812,68,11,All Levels,1.5 hours,2015-06-12T18:37:40Z,Graphic Design
755680,FALSE,Free,6754,109,20,All Levels,1 hour,2016-02-11T22:05:05Z,Graphic Design
1019552,TRUE,35,74,1,11,All Levels,1.5 hours,2016-11-24T22:02:38Z,Graphic Design
546124,TRUE,25,82,5,40,All Levels,8 hours,2015-07-10T23:16:44Z,Graphic Design
93484,TRUE,20,1564,103,9,Beginner Level,2 hours,2013-10-09T00:45:01Z,Graphic Design
551964,TRUE,20,5,2,20,All Levels,1.5 hours,2015-07-14T22:01:30Z,Graphic Design
909486,TRUE,25,41,11,6,All Levels,35 mins,2016-07-20T21:40:44Z,Graphic Design
637402,TRUE,25,426,63,28,All Levels,3 hours,2016-05-27T19:39:14Z,Graphic Design
632136,TRUE,155,2911,29,37,Beginner Level,2 hours,2015-11-11T23:41:48Z,Graphic Design
231970,TRUE,150,736,50,44,All Levels,7.5 hours,2016-03-20T21:38:48Z,Graphic Design
16689,TRUE,25,105,7,10,All Levels,2 hours,2012-05-04T07:24:05Z,Graphic Design
210020,TRUE,50,70,2,17,Beginner Level,1.5 hours,2014-05-17T18:24:30Z,Machine Learning
818786,TRUE,95,14,1,34,Beginner Level,2.5 hours,2016-04-13T21:02:15Z,Machine Learning
56970,TRUE,20,119,8,26,Beginner Level,3.5 hours,2013-10-02T02:34:36Z,Machine Learning
809492,TRUE,50,4,0,17,Beginner Level,1.5 hours,2017-05-02T13:26:22Z,Machine Learning
1010274,TRUE,200,1594,4,34,Beginner Level,1.5 hours,2017-04-18T16:33:28Z,Machine Learning
777650,TRUE,20,1814,28,22,Beginner Level,2 hours,2016-03-02T18:06:21Z,Machine Learning
1217408,FALSE,Free,1618,4,15,Beginner Level,3 hours,2017-06-19T20:58:55Z,Machine Learning
19422,TRUE,35,926,102,37,All Levels,2.5 hours,2012-06-14T18:15:00Z,Web Development
1079078,FALSE,Free,1942,23,48,All Levels,4.5 hours,2017-05-02T05:15:52Z,Web Development
368786,TRUE,30,1478,18,83,Beginner Level,5 hours,2015-01-26T06:54:58Z,Web Development
1189288,TRUE,200,1270,16,73,Beginner Level,7 hours,2017-05-01T23:07:05Z,Web Development
488220,TRUE,105,1262,36,40,Beginner Level,2.5 hours,2015-05-07T19:49:34Z,Web Development
991290,TRUE,200,9773,117,65,Intermediate Level,4.5 hours,2016-10-24T15:36:40Z,Web Development
492954,TRUE,20,41,3,48,Beginner Level,2 hours,2015-07-06T18:23:31Z,Machine Learning
1028656,FALSE,Free,505,43,10,Beginner Level,1.5 hours,2016-12-03T14:55:06Z,Cybersecurity
1164720,TRUE,200,5,3,7,Beginner Level,1 hour,2017-03-31T17:19:38Z,Graphic Design
1164570,TRUE,200,4,2,8,Beginner Level,1 hour,2017-03-31T17:16:15Z,Graphic Design
1009622,TRUE,80,8,1,43,Beginner Level,5.5 hours,2016-12-14T01:25:19Z,Graphic Design
1137310,TRUE,25,859,49,23,Beginner Level,2 hours,2017-03-31T17:41:24Z,Cybersecurity
881778,TRUE,20,114,13,52,Beginner Level,4 hours,2016-07-07T18:16:41Z,Cybersecurity
672112,TRUE,20,1,0,13,Beginner Level,3.5 hours,2015-11-24T17:36:47Z,Graphic Design
647520,TRUE,20,11,2,15,Beginner Level,3 hours,2015-10-22T18:40:54Z,Graphic Design
672086,TRUE,20,1,0,14,Beginner Level,3.5 hours,2015-11-24T17:17:32Z,Graphic Design
297702,TRUE,50,18,1,7,All Levels,1 hour,2014-09-10T14:19:56Z,Graphic Design
1027276,TRUE,90,3073,27,13,Beginner Level,1.5 hours,2017-01-18T22:48:53Z,Web Development
392836,TRUE,20,1442,9,25,Beginner Level,2 hours,2015-01-23T06:46:27Z,Web Development
1047408,TRUE,25,0,0,9,Beginner Level,35 mins,2016-12-22T00:46:38Z,Graphic Design
953432,TRUE,50,9,4,6,Beginner Level,40 mins,2016-10-16T21:15:15Z,Cybersecurity
81064,TRUE,100,218,5,66,All Levels,14.5 hours,2013-12-31T01:22:44Z,Cybersecurity
1134842,TRUE,20,82,3,62,Beginner Level,3.5 hours,2017-03-14T16:24:13Z,Machine Learning
1168910,TRUE,65,56,16,7,All Levels,34 mins,2017-04-18T16:12:42Z,Graphic Design
619716,TRUE,20,486,3,14,Beginner Level,3 hours,2015-09-23T18:07:30Z,Cybersecurity
196234,TRUE,20,11,1,48,Beginner Level,1 hour,2014-05-14T01:21:57Z,Machine Learning
146852,TRUE,20,377,8,14,All Levels,1.5 hours,2014-01-30T16:29:05Z,Machine Learning
476000,TRUE,115,139,8,104,Beginner Level,5.5 hours,2015-06-26T22:34:55Z,Machine Learning
397946,TRUE,20,1081,11,47,All Levels,8 hours,2015-01-29T04:40:00Z,Graphic Design
692658,TRUE,100,1229,8,11,All Levels,30 mins,2015-12-12T00:29:50Z,Machine Learning
558432,TRUE,45,3192,11,18,Intermediate Level,1 hour,2015-08-06T21:35:13Z,Graphic Design
335902,TRUE,20,30,3,14,Intermediate Level,1.5 hours,2014-11-04T20:56:51Z,Graphic Design
334838,TRUE,20,135,20,24,Beginner Level,4 hours,2014-11-08T13:48:00Z,Cybersecurity
1010988,TRUE,25,2,0,34,Beginner Level,2.5 hours,2017-01-02T14:58:36Z,Cybersecurity
799434,TRUE,50,1008,14,42,All Levels,6 hours,2016-04-12T15:12:18Z,Cybersecurity
1077836,TRUE,20,1,0,10,Beginner Level,38 mins,2017-01-23T21:55:40Z,Graphic Design
463354,TRUE,45,774,39,35,All Levels,2.5 hours,2015-04-08T16:57:23Z,Graphic Design
682986,TRUE,40,5,2,16,Intermediate Level,1.5 hours,2015-11-30T22:38:49Z,Cybersecurity
294294,TRUE,20,1933,25,13,Beginner Level,1 hour,2014-09-09T14:36:37Z,Graphic Design
810550,TRUE,20,4259,0,11,All Levels,1 hour,2016-04-11T22:36:52Z,Web Development
512400,TRUE,95,4530,13,31,All Levels,1.5 hours,2015-08-06T19:08:20Z,Cybersecurity
469848,TRUE,30,66,16,11,Beginner Level,1 hour,2015-04-09T18:14:44Z,Cybersecurity
455676,TRUE,50,114,15,13,All Levels,1.5 hours,2015-04-27T20:20:47Z,Machine Learning
277770,TRUE,100,239,1,9,Beginner Level,40 mins,2016-03-14T16:42:12Z,Machine Learning
1159988,TRUE,40,491,5,29,Beginner Level,2.5 hours,2017-03-30T16:37:29Z,Machine Learning
1200530,TRUE,50,2606,241,77,Beginner Level,8 hours,2017-05-16T19:43:44Z,Web Development
199450,TRUE,125,6451,237,28,All Levels,5 hours,2014-04-16T13:58:31Z,Cybersecurity
236080,TRUE,90,4022,35,14,Expert Level,1 hour,2016-12-15T15:49:13Z,Cybersecurity
1174446,TRUE,35,3539,43,20,Beginner Level,1 hour,2017-04-19T00:28:15Z,Web Development
1062092,TRUE,200,1057,15,14,All Levels,1.5 hours,2017-01-11T20:48:19Z,Cybersecurity
470288,FALSE,Free,26697,1097,20,All Levels,1 hour,2015-04-09T16:36:06Z,Web Development
1169188,TRUE,50,21,2,54,All Levels,1.5 hours,2017-04-14T21:55:50Z,Cybersecurity
692918,TRUE,25,361,2,9,Intermediate Level,1 hour,2016-07-04T18:50:33Z,Graphic Design
631480,TRUE,30,111,3,18,Beginner Level,1.5 hours,2015-10-07T18:01:05Z,Machine Learning
616564,TRUE,20,260,18,17,Beginner Level,1.5 hours,2015-09-23T15:25:09Z,Cybersecurity
179824,TRUE,50,426,17,16,All Levels,2.5 hours,2014-03-11T15:48:52Z,Cybersecurity
180360,TRUE,50,394,25,18,All Levels,3 hours,2014-03-13T22:12:01Z,Cybersecurity
1034560,TRUE,60,1,1,33,All Levels,6 hours,2016-12-13T20:39:39Z,Cybersecurity
1211366,FALSE,Free,3227,19,21,Intermediate Level,2 hours,2017-06-22T22:01:11Z,Web Development
861624,TRUE,80,13010,2709,68,Beginner Level,6.5 hours,2016-07-12T15:29:32Z,Web Development
1193536,TRUE,25,11,3,23,All Levels,36 mins,2017-06-02T15:54:33Z,Machine Learning
443502,TRUE,25,663,10,79,All Levels,5.5 hours,2015-04-16T20:10:00Z,Cybersecurity
470412,TRUE,50,1553,35,43,Beginner Level,5.5 hours,2015-04-12T22:20:58Z,Web Development
531290,TRUE,30,2919,136,70,Intermediate Level,7 hours,2015-07-09T22:41:32Z,Web Development
38456,TRUE,50,211,9,27,Intermediate Level,5 hours,2013-03-06T05:28:43Z,Cybersecurity
852060,TRUE,20,14,5,13,All Levels,1 hour,2016-05-17T23:40:40Z,Graphic Design
49553,TRUE,45,646,30,25,All Levels,2 hours,2013-05-11T17:38:32Z,Graphic Design
53549,TRUE,45,387,24,24,All Levels,2 hours,2013-05-13T12:59:21Z,Graphic Design
53556,TRUE,45,219,11,25,All Levels,2 hours,2013-05-13T12:59:44Z,Graphic Design
1116196,FALSE,Free,2285,34,22,Beginner Level,2 hours,2017-02-25T00:24:16Z,Machine Learning
422918,TRUE,20,1403,6,14,Beginner Level,2 hours,2015-06-01T21:48:13Z,Cybersecurity
607048,TRUE,80,28125,115,21,Beginner Level,2 hours,2015-09-25T22:30:00Z,Web Development
837322,TRUE,20,0,0,20,All Levels,37 mins,2016-05-16T18:28:30Z,Cybersecurity
837322,TRUE,20,0,0,20,All Levels,37 mins,2016-05-16T18:28:30Z,Cybersecurity
1248172,TRUE,125,34,2,21,Expert Level,1.5 hours,2017-06-11T18:34:40Z,Web Development
501384,TRUE,20,105,9,5,All Levels,1 hour,2015-06-03T18:00:18Z,Cybersecurity
737182,TRUE,20,9,2,25,All Levels,3 hours,2016-05-26T21:11:53Z,Cybersecurity
997128,TRUE,25,15,2,14,All Levels,2 hours,2016-12-10T01:25:07Z,Cybersecurity
1180960,TRUE,45,18,3,18,All Levels,3.5 hours,2017-05-08T02:40:04Z,Cybersecurity
869652,TRUE,40,111,20,11,All Levels,1 hour,2016-06-09T04:21:43Z,Cybersecurity
967058,TRUE,195,3169,527,38,All Levels,3.5 hours,2016-09-26T17:50:36Z,Web Development
505144,TRUE,20,11,1,6,Intermediate Level,1 hour,2015-05-20T00:00:42Z,Cybersecurity
856950,TRUE,50,44,2,40,All Levels,7.5 hours,2016-05-24T16:46:58Z,Machine Learning
471352,TRUE,50,90,2,61,All Levels,2.5 hours,2015-04-16T16:55:20Z,Machine Learning
365926,TRUE,45,4,0,9,Intermediate Level,2 hours,2016-02-11T21:43:10Z,Graphic Design
1064904,TRUE,100,0,0,10,All Levels,43 mins,2017-04-03T22:17:10Z,Cybersecurity
756520,TRUE,30,47,9,22,Beginner Level,2 hours,2016-02-11T16:23:46Z,Cybersecurity
872204,TRUE,35,15,1,12,All Levels,1 hour,2016-06-27T21:19:23Z,Cybersecurity
760990,TRUE,35,2638,140,12,All Levels,1 hour,2016-02-13T03:19:09Z,Cybersecurity
985922,TRUE,105,8121,689,40,All Levels,3.5 hours,2016-10-18T00:51:59Z,Cybersecurity
445916,TRUE,30,843,54,34,All Levels,3 hours,2015-03-19T16:57:50Z,Cybersecurity
474238,TRUE,20,2283,54,16,Intermediate Level,2 hours,2015-04-20T18:52:32Z,Cybersecurity
1206414,TRUE,85,22,5,47,Beginner Level,5 hours,2017-05-18T22:31:23Z,Cybersecurity
494078,TRUE,195,3015,30,19,All Levels,2.5 hours,2015-06-19T22:58:29Z,Web Development
464184,TRUE,195,3360,26,16,All Levels,2 hours,2015-04-07T22:23:50Z,Graphic Design
494058,TRUE,200,2911,17,35,All Levels,5 hours,2015-05-25T19:01:26Z,Graphic Design
519968,TRUE,190,1552,11,27,All Levels,2.5 hours,2015-11-04T18:38:17Z,Graphic Design
474076,TRUE,195,2067,8,18,All Levels,1.5 hours,2015-04-26T19:50:34Z,Graphic Design
1140532,TRUE,200,5739,26,29,Beginner Level,2.5 hours,2017-03-12T21:38:57Z,Web Development
1042382,TRUE,55,42,5,19,All Levels,1.5 hours,2016-12-22T14:13:13Z,Machine Learning
701634,FALSE,Free,21245,914,9,Beginner Level,1 hour,2016-01-11T18:53:48Z,Web Development
857144,TRUE,95,1123,31,13,Beginner Level,38 mins,2016-05-23T18:15:45Z,Graphic Design
